2017-02-17 11:29:05;3347757;access;Wk.4.7.1
2017-02-17 11:29:09;3347681;access;Wk.4.7.1
2017-02-17 11:29:10;7783585;access;Wk.4.7.1
2017-02-17 11:29:10;7783390;access;Wk.4.7.1
2017-02-17 11:29:14;3347714;access;Wk.4.7.1
2017-02-17 11:29:17;3347699;access;Wk.4.7.1
2017-02-17 11:29:23;7783586;access;Wk.4.7.1
2017-02-17 11:29:31;7783518;access;Wk.4.7.1
2017-02-17 11:29:31;3347762;access;Wk.4.7.1
2017-02-17 11:29:32;7783607;access;Wk.4.7.1
2017-02-17 11:29:36;3347732;access;Wk.4.7.1
2017-02-17 11:29:41;3347796;access;Wk.4.7.1
2017-02-17 11:29:42;3347756;access;Wk.4.7.1
2017-02-17 11:29:42;7783515;access;Wk.4.7.1
2017-02-17 11:29:48;7783464;access;Wk.4.7.1
2017-02-17 11:29:50;7783507;access;Wk.4.7.1
2017-02-17 11:29:50;3347675;access;Wk.4.7.1
2017-02-17 11:29:51;7783664;access;Wk.4.7.1
2017-02-17 11:29:52;7783695;access;Wk.4.7.1
2017-02-17 11:29:53;7783595;access;Wk.4.7.1
2017-02-17 11:29:54;7783504;access;Wk.4.7.1
2017-02-17 11:29:55;3347738;access;Wk.4.7.1
2017-02-17 11:29:56;3347803;access;Wk.4.7.1
2017-02-17 11:29:59;7783680;access;Wk.4.7.1
2017-02-17 11:30:03;7783471;access;Wk.4.7.1
2017-02-17 11:30:04;3347806;access;Wk.4.7.1
2017-02-17 11:30:09;7783431;access;Wk.4.7.1
2017-02-17 11:30:11;7783724;access;Wk.4.7.1
2017-02-17 11:30:15;7783420;access;Wk.4.7.1
2017-02-17 11:30:16;7783655;access;Wk.4.7.1
2017-02-17 11:30:19;3347256;access;Wk.4.7.1
2017-02-17 11:30:20;7783534;access;Wk.4.7.1
2017-02-17 11:30:20;3347237;access;Wk.4.7.1
2017-02-17 11:30:23;3347708;access;Wk.4.7.1
2017-02-17 11:30:23;3347807;access;Wk.4.7.1
2017-02-17 11:30:23;3347792;access;Wk.4.7.1
2017-02-17 11:30:23;7783733;access;Wk.4.7.1
2017-02-17 11:30:24;7783649;access;Wk.4.7.1
2017-02-17 11:30:36;3347724;access;Wk.4.7.1
2017-02-17 11:30:37;7783652;access;Wk.4.7.1
2017-02-17 11:30:38;7783557;access;Wk.4.7.1
2017-02-17 11:30:40;3347782;access;Wk.4.7.1
2017-02-17 11:30:43;3347701;access;Wk.4.7.1
2017-02-17 11:30:44;3347693;access;Wk.4.7.1
2017-02-17 11:30:48;3347754;access;Wk.4.7.1
2017-02-17 11:30:55;7783447;access;Wk.4.7.1
2017-02-17 11:30:57;7783625;access;Wk.4.7.1
2017-02-17 11:31:00;7783398;access;Wk.4.7.1
2017-02-17 11:31:01;7783701;access;Wk.4.7.1
2017-02-17 11:31:09;3347699;access;Wk.4.7.1
2017-02-17 11:31:23;7783401;access;Wk.4.7.1
2017-02-17 11:31:34;7783404;access;Wk.4.7.1
2017-02-17 11:31:53;3347680;access;Wk.4.7.1
2017-02-17 11:31:55;7783514;access;Wk.4.7.1
2017-02-17 11:32:00;7783404;access;Wk.4.7.1
2017-02-17 11:32:09;3347784;access;Wk.4.7.1
2017-02-17 11:32:11;7783612;access;Wk.4.7.1
2017-02-17 11:32:13;7783570;access;Wk.4.7.1
2017-02-17 11:32:26;3347744;access;Wk.4.7.1
2017-02-17 11:32:32;7783686;access;Wk.4.7.1
2017-02-17 11:32:53;7783492;access;Wk.4.7.1
2017-02-17 11:33:02;7783718;access;Wk.4.7.1
2017-02-17 11:33:28;7783707;access;Wk.4.7.1
2017-02-17 11:33:33;3347699;access;Wk.4.7.1
2017-02-17 11:33:35;7783740;access;Wk.4.7.1
2017-02-17 11:33:41;3347724;submit-real;Wk.4.7.1
2017-02-17 11:33:49;3347765;access;Wk.4.7.1
2017-02-17 11:33:52;7783374;access;Wk.4.7.1
2017-02-17 11:34:00;3347675;submit-real;Wk.4.7.1
2017-02-17 11:34:03;3347681;submit-real;Wk.4.7.1
2017-02-17 11:34:06;3347681;submit-real;Wk.4.7.1
