2017-02-13 11:55:31;3347256;access;Wk.4.4.1
2017-02-13 12:45:58;3347671;access;Wk.4.4.1
2017-02-13 12:51:01;3347256;access;Wk.4.4.1
2017-02-13 13:05:25;3347256;check;Wk.4.4.1
2017-02-13 13:05:59;3347256;check;Wk.4.4.1
2017-02-13 13:06:02;3347256;submit-real;Wk.4.4.1
2017-02-13 13:14:15;7783431;access;Wk.4.4.1
2017-02-13 14:08:00;3347723;access;Wk.4.4.1
2017-02-13 14:09:44;3347723;check;Wk.4.4.1
2017-02-13 14:32:29;7783628;access;Wk.4.4.1
2017-02-13 14:54:45;3347714;access;Wk.4.4.1
2017-02-13 16:02:07;7783389;access;Wk.4.4.1
2017-02-13 16:46:00;3347723;access;Wk.4.4.1
2017-02-13 16:46:03;3347723;check;Wk.4.4.1
2017-02-13 16:47:00;3347723;check;Wk.4.4.1
2017-02-13 16:47:11;7783628;access;Wk.4.4.1
2017-02-13 16:47:26;3347723;check;Wk.4.4.1
2017-02-13 16:47:48;3347723;check;Wk.4.4.1
2017-02-13 16:48:53;7783628;check;Wk.4.4.1
2017-02-13 16:58:46;3347723;access;Wk.4.4.1
2017-02-13 16:59:48;7783628;access;Wk.4.4.1
2017-02-13 17:00:04;7783628;check;Wk.4.4.1
2017-02-13 17:00:29;7783628;check;Wk.4.4.1
2017-02-13 17:01:39;3347723;check;Wk.4.4.1
2017-02-13 17:02:01;3347723;submit-real;Wk.4.4.1
2017-02-13 17:08:22;7783628;access;Wk.4.4.1
2017-02-13 17:08:25;7783628;check;Wk.4.4.1
2017-02-13 17:09:01;7783628;submit-real;Wk.4.4.1
2017-02-13 17:20:44;3347691;access;Wk.4.4.1
2017-02-13 17:25:16;3347724;access;Wk.4.4.1
2017-02-13 17:36:37;3347693;access;Wk.4.4.1
2017-02-13 17:39:36;3347693;check;Wk.4.4.1
2017-02-13 17:40:58;3347693;check;Wk.4.4.1
2017-02-13 17:41:13;3347693;submit-real;Wk.4.4.1
2017-02-13 17:44:19;3347691;access;Wk.4.4.1
2017-02-13 17:48:51;7783385;access;Wk.4.4.1
2017-02-13 18:11:32;7783385;access;Wk.4.4.1
2017-02-13 18:11:44;7783385;check;Wk.4.4.1
2017-02-13 19:38:04;7783378;access;Wk.4.4.1
2017-02-13 19:44:13;7783378;check;Wk.4.4.1
2017-02-13 19:45:52;7783378;check;Wk.4.4.1
2017-02-13 19:45:57;7783378;submit-real;Wk.4.4.1
2017-02-13 20:10:56;7783420;access;Wk.4.4.1
2017-02-13 20:16:34;7783420;check;Wk.4.4.1
2017-02-13 20:16:39;7783420;submit-real;Wk.4.4.1
2017-02-13 20:32:34;3347675;access;Wk.4.4.1
2017-02-13 20:35:03;3347675;check;Wk.4.4.1
2017-02-13 20:36:07;3347675;check;Wk.4.4.1
2017-02-13 20:36:11;3347675;submit-real;Wk.4.4.1
2017-02-13 20:55:41;3347771;access;Wk.4.4.1
2017-02-13 21:22:44;3347771;check;Wk.4.4.1
2017-02-13 21:23:13;3347771;check;Wk.4.4.1
2017-02-13 21:28:13;3347771;access;Wk.4.4.1
2017-02-13 21:28:16;3347771;check;Wk.4.4.1
2017-02-13 21:28:22;3347771;submit-real;Wk.4.4.1
2017-02-13 22:17:12;7783714;access;Wk.4.4.1
2017-02-13 23:29:13;3347691;access;Wk.4.4.1
2017-02-14 01:40:56;3347732;access;Wk.4.4.1
2017-02-14 02:14:36;3347773;access;Wk.4.4.1
2017-02-14 02:15:47;3347773;check;Wk.4.4.1
2017-02-14 02:16:02;3347773;check;Wk.4.4.1
2017-02-14 02:16:17;3347773;check;Wk.4.4.1
2017-02-14 02:16:20;3347773;submit-real;Wk.4.4.1
2017-02-14 06:47:58;3347687;access;Wk.4.4.1
2017-02-14 07:06:27;3347687;check;Wk.4.4.1
2017-02-14 07:06:30;3347687;submit-real;Wk.4.4.1
2017-02-14 09:18:51;7783666;access;Wk.4.4.1
2017-02-14 10:21:29;3347712;access;Wk.4.4.1
2017-02-14 12:38:42;3347424;access;Wk.4.4.1
2017-02-14 13:34:48;3347671;access;Wk.4.4.1
2017-02-14 13:41:39;3346086;access;Wk.4.4.1
2017-02-14 13:42:00;3347671;check;Wk.4.4.1
2017-02-14 13:43:46;3347671;check;Wk.4.4.1
2017-02-14 13:43:48;3347671;check;Wk.4.4.1
2017-02-14 13:47:23;3347671;check;Wk.4.4.1
2017-02-14 13:50:55;3346086;check;Wk.4.4.1
2017-02-14 13:51:24;3346086;check;Wk.4.4.1
2017-02-14 13:51:28;3346086;submit-real;Wk.4.4.1
2017-02-14 14:04:46;7783536;access;Wk.4.4.1
2017-02-14 14:08:22;7783426;access;Wk.4.4.1
2017-02-14 14:09:28;7783371;access;Wk.4.4.1
2017-02-14 14:10:32;7783536;check;Wk.4.4.1
2017-02-14 14:11:13;7783536;check;Wk.4.4.1
2017-02-14 14:11:16;7783536;submit-real;Wk.4.4.1
2017-02-14 14:12:11;7783426;check;Wk.4.4.1
2017-02-14 14:12:29;7783426;check;Wk.4.4.1
2017-02-14 14:12:34;7783426;submit-real;Wk.4.4.1
2017-02-14 14:17:26;3347778;access;Wk.4.4.1
2017-02-14 14:37:52;7783370;access;Wk.4.4.1
2017-02-14 14:55:37;7783389;access;Wk.4.4.1
2017-02-14 14:59:40;3347732;access;Wk.4.4.1
2017-02-14 15:17:37;3347704;access;Wk.4.4.1
2017-02-14 15:41:33;7783415;access;Wk.4.4.1
2017-02-14 15:42:25;3347137;access;Wk.4.4.1
2017-02-14 16:45:22;7783372;access;Wk.4.4.1
2017-02-14 16:52:39;3347689;access;Wk.4.4.1
2017-02-14 16:53:22;7783372;check;Wk.4.4.1
2017-02-14 16:53:35;7783415;access;Wk.4.4.1
2017-02-14 16:54:28;7783372;check;Wk.4.4.1
2017-02-14 16:54:36;7783372;check;Wk.4.4.1
2017-02-14 16:54:40;7783372;check;Wk.4.4.1
2017-02-14 16:54:52;7783372;check;Wk.4.4.1
2017-02-14 16:55:04;7783372;check;Wk.4.4.1
2017-02-14 17:02:25;3347689;access;Wk.4.4.1
2017-02-14 17:11:02;7783415;check;Wk.4.4.1
2017-02-14 18:06:24;3347803;access;Wk.4.4.1
2017-02-14 18:08:32;3347803;check;Wk.4.4.1
2017-02-14 18:08:37;3347803;check;Wk.4.4.1
2017-02-14 18:14:31;3347803;check;Wk.4.4.1
2017-02-14 18:16:29;3347803;check;Wk.4.4.1
2017-02-14 18:16:31;3347803;check;Wk.4.4.1
2017-02-14 18:16:34;3347803;submit-real;Wk.4.4.1
2017-02-14 19:46:14;7783417;access;Wk.4.4.1
2017-02-14 19:53:38;7783417;check;Wk.4.4.1
2017-02-14 19:53:41;7783417;submit-real;Wk.4.4.1
2017-02-14 20:21:40;7783562;access;Wk.4.4.1
2017-02-15 10:31:58;7783435;access;Wk.4.4.1
2017-02-15 10:41:22;7783435;check;Wk.4.4.1
2017-02-15 10:42:51;7783435;check;Wk.4.4.1
2017-02-15 10:43:17;7783435;check;Wk.4.4.1
2017-02-15 10:43:36;7783435;check;Wk.4.4.1
2017-02-15 10:43:41;7783435;submit-real;Wk.4.4.1
2017-02-15 11:40:59;3347673;access;Wk.4.4.1
2017-02-15 11:51:22;3347721;access;Wk.4.4.1
2017-02-15 12:41:37;3347673;access;Wk.4.4.1
2017-02-15 16:02:21;3347674;access;Wk.4.4.1
