2017-02-13 00:20:44;7783406;access;Wk.4.5.1
2017-02-13 11:45:09;3347714;access;Wk.4.5.1
2017-02-13 11:47:28;3347714;access;Wk.4.5.1
2017-02-13 11:51:55;3347714;check;Wk.4.5.1
2017-02-13 11:52:51;3347714;check;Wk.4.5.1
2017-02-13 11:53:09;3347714;submit-real;Wk.4.5.1
2017-02-13 11:55:47;3347256;access;Wk.4.5.1
2017-02-13 12:00:58;3347723;access;Wk.4.5.1
2017-02-13 12:03:43;3347723;check;Wk.4.5.1
2017-02-13 12:04:23;3347723;access;Wk.4.5.1
2017-02-13 12:05:23;3347723;check;Wk.4.5.1
2017-02-13 12:05:53;3347723;submit-real;Wk.4.5.1
2017-02-13 12:11:00;3347256;check;Wk.4.5.1
2017-02-13 12:11:03;3347685;access;Wk.4.5.1
2017-02-13 12:12:50;3347256;access;Wk.4.5.1
2017-02-13 12:13:06;3347256;check;Wk.4.5.1
2017-02-13 12:13:24;3347685;access;Wk.4.5.1
2017-02-13 12:14:28;3347256;check;Wk.4.5.1
2017-02-13 12:15:05;3347256;check;Wk.4.5.1
2017-02-13 12:15:25;3347256;submit-real;Wk.4.5.1
2017-02-13 12:27:11;3347685;access;Wk.4.5.1
2017-02-13 12:27:59;3347685;check;Wk.4.5.1
2017-02-13 12:47:49;3347671;access;Wk.4.5.1
2017-02-13 12:52:51;7783628;access;Wk.4.5.1
2017-02-13 12:59:51;7783628;access;Wk.4.5.1
2017-02-13 13:33:25;7783628;check;Wk.4.5.1
2017-02-13 13:36:22;7783628;check;Wk.4.5.1
2017-02-13 13:36:49;7783628;submit-real;Wk.4.5.1
2017-02-13 13:44:27;3347717;access;Wk.4.5.1
2017-02-13 14:54:07;3347693;access;Wk.4.5.1
2017-02-13 14:57:51;3347693;access;Wk.4.5.1
2017-02-13 15:06:31;3347693;check;Wk.4.5.1
2017-02-13 15:06:33;3347693;check;Wk.4.5.1
2017-02-13 15:06:45;3347693;check;Wk.4.5.1
2017-02-13 15:12:13;3347693;check;Wk.4.5.1
2017-02-13 15:12:14;3347693;check;Wk.4.5.1
2017-02-13 15:12:58;3347693;submit-real;Wk.4.5.1
2017-02-13 16:05:03;7783389;access;Wk.4.5.1
2017-02-13 16:21:17;7783389;access;Wk.4.5.1
2017-02-13 16:31:48;7783536;access;Wk.4.5.1
2017-02-13 17:14:28;7783378;access;Wk.4.5.1
2017-02-13 17:17:14;3347722;access;Wk.4.5.1
