2017-02-27 10:02:40;3347691;access;Wk.6.5.1
2017-02-27 10:02:44;3347691;check;Wk.6.5.1
2017-02-27 10:02:49;3347691;submit-real;Wk.6.5.1
2017-02-27 10:44:08;3347723;access;Wk.6.5.1
2017-02-27 10:47:24;3347723;check;Wk.6.5.1
2017-02-27 10:47:32;3347723;submit-real;Wk.6.5.1
2017-02-27 11:16:47;7783426;access;Wk.6.5.1
2017-02-27 11:17:46;7783378;access;Wk.6.5.1
2017-02-27 11:18:07;7783426;check;Wk.6.5.1
2017-02-27 11:18:32;7783426;check;Wk.6.5.1
2017-02-27 11:18:45;7783426;check;Wk.6.5.1
2017-02-27 11:18:51;7783426;submit-real;Wk.6.5.1
2017-02-27 11:33:16;7783417;access;Wk.6.5.1
2017-02-27 11:35:36;7783378;check;Wk.6.5.1
2017-02-27 11:35:46;7783378;submit-real;Wk.6.5.1
2017-02-27 11:37:57;3347675;access;Wk.6.5.1
2017-02-27 11:38:02;3347675;check;Wk.6.5.1
2017-02-27 11:56:00;7783591;access;Wk.6.5.1
2017-02-27 11:56:03;7783591;check;Wk.6.5.1
2017-02-27 11:56:09;7783591;submit-real;Wk.6.5.1
2017-02-27 11:57:05;3347671;access;Wk.6.5.1
2017-02-27 11:57:14;3347671;check;Wk.6.5.1
2017-02-27 11:58:00;3347675;check;Wk.6.5.1
2017-02-27 11:58:21;3346125;access;Wk.6.5.1
2017-02-27 12:02:19;3347675;check;Wk.6.5.1
2017-02-27 12:02:24;3347675;submit-real;Wk.6.5.1
2017-02-27 12:04:23;3347671;check;Wk.6.5.1
2017-02-27 12:04:27;3347671;submit-real;Wk.6.5.1
2017-02-27 12:06:06;7783536;access;Wk.6.5.1
2017-02-27 12:07:49;3346125;check;Wk.6.5.1
2017-02-27 12:07:54;3346125;check;Wk.6.5.1
2017-02-27 12:07:59;3346125;submit-real;Wk.6.5.1
2017-02-27 12:14:13;3347256;access;Wk.6.5.1
2017-02-27 12:16:27;7783438;access;Wk.6.5.1
2017-02-27 12:16:31;3347256;check;Wk.6.5.1
2017-02-27 12:16:54;3347256;submit-real;Wk.6.5.1
2017-02-27 12:23:53;7783628;access;Wk.6.5.1
2017-02-27 12:26:40;7783628;check;Wk.6.5.1
2017-02-27 12:28:57;7783536;access;Wk.6.5.1
2017-02-27 12:29:01;7783536;check;Wk.6.5.1
2017-02-27 12:29:18;7783536;check;Wk.6.5.1
2017-02-27 12:29:24;7783438;check;Wk.6.5.1
2017-02-27 12:29:25;7783438;check;Wk.6.5.1
2017-02-27 12:29:31;7783438;submit-real;Wk.6.5.1
2017-02-27 12:29:55;7783628;check;Wk.6.5.1
2017-02-27 12:29:58;7783628;submit-real;Wk.6.5.1
2017-02-27 12:30:47;7783536;access;Wk.6.5.1
2017-02-27 12:30:49;7783536;check;Wk.6.5.1
2017-02-27 12:30:55;7783536;submit-real;Wk.6.5.1
2017-02-27 12:55:31;3347689;access;Wk.6.5.1
2017-02-27 12:58:06;3347689;check;Wk.6.5.1
2017-02-27 12:58:13;3347689;check;Wk.6.5.1
2017-02-27 12:58:30;3347689;check;Wk.6.5.1
2017-02-27 12:58:36;3347689;submit-real;Wk.6.5.1
2017-02-27 13:25:33;7783406;access;Wk.6.5.1
2017-02-27 13:33:16;7783688;access;Wk.6.5.1
2017-02-27 13:34:46;7783427;access;Wk.6.5.1
2017-02-27 13:37:18;7783427;check;Wk.6.5.1
2017-02-27 13:41:30;7783406;check;Wk.6.5.1
2017-02-27 13:41:35;7783406;submit-real;Wk.6.5.1
2017-02-27 13:43:28;7783688;check;Wk.6.5.1
2017-02-27 13:43:54;7783688;submit-real;Wk.6.5.1
2017-02-27 13:44:27;7783423;access;Wk.6.5.1
2017-02-27 13:46:14;7783658;access;Wk.6.5.1
2017-02-27 13:46:45;7783423;check;Wk.6.5.1
2017-02-27 13:54:46;7783423;check;Wk.6.5.1
2017-02-27 13:54:54;7783423;submit-real;Wk.6.5.1
2017-02-27 13:55:55;7783423;access;Wk.6.5.1
2017-02-27 13:56:14;7783427;check;Wk.6.5.1
2017-02-27 13:56:35;7783427;submit-real;Wk.6.5.1
2017-02-27 14:01:01;7783427;access;Wk.6.5.1
2017-02-27 14:06:01;7783658;access;Wk.6.5.1
2017-02-27 14:06:09;7783658;check;Wk.6.5.1
2017-02-27 14:08:04;7783658;check;Wk.6.5.1
2017-02-27 14:08:11;7783658;submit-real;Wk.6.5.1
2017-02-27 14:17:02;3346086;access;Wk.6.5.1
2017-02-27 14:32:00;7783438;access;Wk.6.5.1
2017-02-27 14:38:21;3347726;access;Wk.6.5.1
2017-02-27 14:43:58;3346086;check;Wk.6.5.1
2017-02-27 14:44:05;3346086;submit-real;Wk.6.5.1
2017-02-27 14:51:08;3347726;check;Wk.6.5.1
2017-02-27 14:58:34;7783547;access;Wk.6.5.1
2017-02-27 15:00:55;3347698;access;Wk.6.5.1
2017-02-27 15:00:59;3347698;check;Wk.6.5.1
2017-02-27 15:01:04;3347698;submit-real;Wk.6.5.1
2017-02-27 15:03:50;7783547;check;Wk.6.5.1
2017-02-27 15:03:53;7783547;submit-real;Wk.6.5.1
2017-02-27 15:21:11;3347750;access;Wk.6.5.1
2017-02-27 15:43:11;7783561;access;Wk.6.5.1
2017-02-27 15:43:21;7783561;check;Wk.6.5.1
2017-02-27 15:43:35;7783561;submit-real;Wk.6.5.1
2017-02-27 15:57:36;7783658;access;Wk.6.5.1
2017-02-27 16:04:07;3347726;check;Wk.6.5.1
2017-02-27 16:04:13;3347726;submit-real;Wk.6.5.1
2017-02-27 16:36:35;3347722;access;Wk.6.5.1
2017-02-27 16:36:50;3347722;check;Wk.6.5.1
2017-02-27 16:37:18;3347722;submit-real;Wk.6.5.1
2017-02-27 16:46:36;7783389;access;Wk.6.5.1
2017-02-27 16:47:51;7783389;check;Wk.6.5.1
2017-02-27 16:48:29;7783389;check;Wk.6.5.1
2017-02-27 16:48:52;3347743;access;Wk.6.5.1
2017-02-27 16:51:53;7783389;check;Wk.6.5.1
2017-02-27 16:52:13;7783389;check;Wk.6.5.1
2017-02-27 16:52:25;7783389;check;Wk.6.5.1
2017-02-27 16:52:42;7783389;submit-real;Wk.6.5.1
2017-02-27 16:57:40;7783435;access;Wk.6.5.1
2017-02-27 17:03:11;7783435;check;Wk.6.5.1
2017-02-27 17:03:17;7783435;submit-real;Wk.6.5.1
2017-02-27 17:08:15;3347714;access;Wk.6.5.1
2017-02-27 17:10:31;3347714;check;Wk.6.5.1
2017-02-27 17:10:38;3347714;submit-real;Wk.6.5.1
2017-02-27 17:25:45;7783433;access;Wk.6.5.1
2017-02-27 17:28:09;7783499;access;Wk.6.5.1
2017-02-27 17:30:48;7783433;check;Wk.6.5.1
2017-02-27 17:31:04;7783433;check;Wk.6.5.1
2017-02-27 17:31:14;7783433;submit-real;Wk.6.5.1
2017-02-27 17:54:52;7783445;access;Wk.6.5.1
2017-02-27 17:56:55;3347803;access;Wk.6.5.1
2017-02-27 17:57:00;3347803;check;Wk.6.5.1
2017-02-27 18:01:39;7783445;check;Wk.6.5.1
2017-02-27 18:01:42;7783445;submit-real;Wk.6.5.1
2017-02-27 18:32:58;3347693;access;Wk.6.5.1
2017-02-27 18:45:37;3347693;check;Wk.6.5.1
2017-02-27 18:45:41;3347693;submit-real;Wk.6.5.1
2017-02-27 19:14:58;7783562;access;Wk.6.5.1
2017-02-27 19:21:38;7783562;check;Wk.6.5.1
2017-02-27 19:21:42;7783562;submit-real;Wk.6.5.1
2017-02-27 20:27:49;7783655;access;Wk.6.5.1
2017-02-27 20:35:39;7783525;access;Wk.6.5.1
2017-02-27 20:59:06;3347753;access;Wk.6.5.1
2017-02-27 21:01:03;7783431;access;Wk.6.5.1
2017-02-27 21:01:30;7783525;check;Wk.6.5.1
2017-02-27 21:01:44;7783525;submit-real;Wk.6.5.1
2017-02-27 21:10:46;7783431;access;Wk.6.5.1
2017-02-27 21:10:51;7783431;check;Wk.6.5.1
2017-02-27 21:10:57;7783431;check;Wk.6.5.1
2017-02-27 21:11:03;7783431;submit-real;Wk.6.5.1
2017-02-27 21:31:01;7783372;access;Wk.6.5.1
2017-02-27 21:31:40;7783401;access;Wk.6.5.1
2017-02-27 21:34:11;7783372;check;Wk.6.5.1
2017-02-27 21:36:09;3347753;access;Wk.6.5.1
2017-02-27 21:36:27;3347753;check;Wk.6.5.1
2017-02-27 21:53:29;7783372;access;Wk.6.5.1
2017-02-27 21:53:32;7783372;check;Wk.6.5.1
2017-02-27 21:53:48;7783372;submit-real;Wk.6.5.1
2017-02-27 22:13:06;7783527;access;Wk.6.5.1
2017-02-27 22:43:08;3347753;check;Wk.6.5.1
2017-02-27 22:43:13;3347753;submit-real;Wk.6.5.1
2017-02-27 23:10:16;3347251;access;Wk.6.5.1
2017-02-27 23:24:30;3347711;access;Wk.6.5.1
2017-02-27 23:38:33;3347711;check;Wk.6.5.1
2017-02-27 23:41:30;3347711;check;Wk.6.5.1
2017-02-27 23:41:38;3347711;submit-real;Wk.6.5.1
