2017-02-06 03:44:28;3347685;access;Wk.3.4.1
2017-02-06 03:47:40;3347685;access;Wk.3.4.1
2017-02-06 03:47:48;3347685;check;Wk.3.4.1
2017-02-06 03:47:53;3347685;submit-real;Wk.3.4.1
2017-02-06 10:22:50;7783378;access;Wk.3.4.1
2017-02-06 10:40:56;3347691;access;Wk.3.4.1
2017-02-06 10:41:02;3347691;check;Wk.3.4.1
2017-02-06 10:41:49;3347691;submit-real;Wk.3.4.1
2017-02-06 10:52:04;7783547;access;Wk.3.4.1
2017-02-06 10:57:15;7783547;access;Wk.3.4.1
2017-02-06 10:57:19;7783547;check;Wk.3.4.1
2017-02-06 10:57:27;7783547;submit-real;Wk.3.4.1
2017-02-06 11:07:35;7783547;access;Wk.3.4.1
2017-02-06 11:34:35;7783426;access;Wk.3.4.1
2017-02-06 11:43:11;3346086;access;Wk.3.4.1
2017-02-06 12:05:18;3347773;access;Wk.3.4.1
2017-02-06 12:12:50;7783389;access;Wk.3.4.1
2017-02-06 12:16:18;7783628;access;Wk.3.4.1
2017-02-06 12:20:11;7783426;access;Wk.3.4.1
2017-02-06 12:20:12;7783637;access;Wk.3.4.1
2017-02-06 12:21:24;7783426;check;Wk.3.4.1
2017-02-06 12:21:42;7783426;submit-real;Wk.3.4.1
2017-02-06 12:26:11;7783536;access;Wk.3.4.1
2017-02-06 12:27:23;7783563;access;Wk.3.4.1
2017-02-06 12:27:33;7783563;access;Wk.3.4.1
2017-02-06 12:29:05;7783438;access;Wk.3.4.1
2017-02-06 12:30:15;3347808;access;Wk.3.4.1
2017-02-06 12:31:04;7783438;access;Wk.3.4.1
2017-02-06 12:31:06;7783438;check;Wk.3.4.1
2017-02-06 12:31:11;7783438;submit-real;Wk.3.4.1
2017-02-06 12:31:24;3347723;access;Wk.3.4.1
2017-02-06 12:33:30;3347723;check;Wk.3.4.1
2017-02-06 12:33:34;3347723;submit-real;Wk.3.4.1
2017-02-06 12:34:01;3347811;access;Wk.3.4.1
2017-02-06 12:36:51;3347671;access;Wk.3.4.1
2017-02-06 12:38:01;3347671;check;Wk.3.4.1
2017-02-06 12:38:07;3347671;submit-real;Wk.3.4.1
2017-02-06 12:46:45;7783378;access;Wk.3.4.1
2017-02-06 12:46:55;7783676;access;Wk.3.4.1
2017-02-06 12:47:40;7783417;access;Wk.3.4.1
2017-02-06 12:51:57;7783378;check;Wk.3.4.1
2017-02-06 12:52:06;7783378;check;Wk.3.4.1
2017-02-06 12:52:36;7783378;submit-real;Wk.3.4.1
2017-02-06 12:53:45;7783385;access;Wk.3.4.1
2017-02-06 12:54:14;7783385;check;Wk.3.4.1
2017-02-06 12:54:18;7783385;submit-real;Wk.3.4.1
2017-02-06 13:04:01;3347778;access;Wk.3.4.1
2017-02-06 13:05:58;3347778;check;Wk.3.4.1
2017-02-06 13:06:04;3347778;submit-real;Wk.3.4.1
2017-02-06 13:06:47;7783406;access;Wk.3.4.1
2017-02-06 13:17:34;3347736;access;Wk.3.4.1
2017-02-06 13:20:10;3347771;access;Wk.3.4.1
2017-02-06 13:22:24;3347771;check;Wk.3.4.1
2017-02-06 13:22:49;3347771;access;Wk.3.4.1
2017-02-06 13:24:00;3347771;check;Wk.3.4.1
2017-02-06 13:24:04;3347771;submit-real;Wk.3.4.1
2017-02-06 13:24:15;7783435;access;Wk.3.4.1
2017-02-06 13:33:36;3347675;access;Wk.3.4.1
2017-02-06 13:45:18;7783497;access;Wk.3.4.1
2017-02-06 13:46:36;7783397;access;Wk.3.4.1
2017-02-06 13:54:45;7783678;access;Wk.3.4.1
2017-02-06 13:59:13;7783422;access;Wk.3.4.1
2017-02-06 14:01:18;7783481;access;Wk.3.4.1
2017-02-06 14:04:13;7783628;access;Wk.3.4.1
2017-02-06 14:14:57;7783628;check;Wk.3.4.1
2017-02-06 14:15:19;7783628;check;Wk.3.4.1
